feature,importance
createtimerqueue,3.244501476132188e-05
rtlinitunicodestring,3.230519615592632e-05
getsidsubauthoritycount,3.223662677756948e-05
allocateandinitializesid,3.2152430775932754e-05
wsagetlasterror,3.2091048990977814e-05
ntsetinformationprocess,3.207067903962441e-05
iswspace,3.20122030728725e-05
httpopenrequesta,3.191559333790437e-05
ptinrect,3.186003837384316e-05
?__abi_winrtraisecomexception@@yaxj@z,3.122009387991633e-05
drawtexta,3.0847179487539006e-05
createsemaphorea,3.039696077366395e-05
iidfromstring,2.9921283079068934e-05
raisefailfastexception,2.972374282141294e-05
fflush,2.9054965302774915e-05
netshareenum,2.853446191125195e-05
bcrypthashdata,2.8274452617411924e-05
iphlpapi.dll,2.82214223753881e-05
messagebeep,2.7897135950476717e-05
systemtimetotzspecificlocaltime,2.772174470684561e-05
getdibits,2.7585705543055777e-05
ntfscontrolfile,2.7260460587754595e-05
varui4fromstr,2.7197336501176306e-05
internetclosehandle,2.6398517829410204e-05
getkeyboardtype,2.6164376491522693e-05
unmapviewoffile,2.6036232745524323e-05
commandlinetoargvw,2.5528192090970422e-05
writeprocessmemory,2.5349136124810633e-05
strlen,2.5336744225685774e-05
safearrayptrofindex,2.52193690070555e-05
rstrtmgr.dll,2.5005974921999127e-05
oleinitialize,2.492581269069693e-05
addaccessallowedace,2.485015649155593e-05
rpcbindingfree,2.4780029846322455e-05
___lc_codepage_func,2.477375429190649e-05
cosuspendclassobjects,2.4732976728986427e-05
setconsolectrlhandler,2.4618026893583847e-05
httpqueryinfoa,2.4331179455646582e-05
openservicea,2.390466862187342e-05
getstdhandle,2.3401096564749522e-05
inet_ntoa,2.3312880509483227e-05
sprintf,2.1671214782958657e-05
deletedc,2.1205947381131865e-05
wsastartup,2.1011143200741063e-05
lsaclose,2.005699860604067e-05
mapviewoffile,1.9870445065881415e-05
sysallocstringlen,1.9774875551808756e-05
encodepointer,1.933861146719156e-05
urlmon.dll,1.877193830682201e-05
createcompatiblebitmap,1.872731803372814e-05
.udata,1.8687750816127087e-05
getcursorpos,1.865881445162808e-05
setrestrictederrorinfo,1.8657568158300424e-05
_o__configthreadlocale,1.857360688856404e-05
_except_handler3,1.856617708430711e-05
roreportunhandlederror,1.8565308293365536e-05
_itoa,1.855360267022886e-05
variantclear,1.854501166075998e-05
windowscreatestringreference,1.852572398000096e-05
.xml,1.8516813965947758e-05
setthreaduilanguage,1.8495500764425364e-05
_o__set_new_mode,1.849301329008858e-05
sysallocstring,1.847220373661766e-05
setupapi.dll,1.846739566078779e-05
.l2,1.835557349996641e-05
wtsapi32.dll,1.833783034462578e-05
_winzip_,1.832295853499117e-05
ntqueryvaluekey,1.8316347145108387e-05
.itext,1.8308589793029934e-05
inflaterect,1.8244394464704858e-05
bcryptclosealgorithmprovider,1.8236948178997272e-05
rtlfreeheap,1.8222596703865422e-05
winhttp.dll,1.8165948894631082e-05
wsasetlasterror,1.8157563254460084e-05
functbl,1.8153417791402464e-05
dragacceptfiles,1.8112839864244268e-05
logoncli.dll,1.807216990067084e-05
api-ms-win-core-synch-ansi-l1-1-0.dll,1.8054956198388224e-05
setsecuritydescriptordacl,1.7977760785510586e-05
variantcopy,1.7963185670998342e-05
_snprintf,1.7959517657192067e-05
loadregtypelib,1.7940968832244578e-05
_o__controlfp_s,1.7933254421014576e-05
filetimetodosdatetime,1.7922846728716566e-05
wcsstr,1.7890781077321263e-05
_o__wcsnicmp,1.7877926298263176e-05
towupper,1.7805026887946635e-05
.l1,1.780222697381418e-05
__std_terminate,1.7781848837922963e-05
reverttoself,1.7774809278456904e-05
ntcreatefile,1.7698908294081016e-05
createtoolbarex,1.7650104132532538e-05
gdiplus.dll,1.7645815674716357e-05
_o__initialize_wide_environment,1.762124800410896e-05
queryperformancefrequency,1.7427283255248278e-05
roinitialize,1.7422628635908967e-05
socket,1.7396567980550688e-05
wcscat,1.737404422044635e-05
/80,1.718793677196935e-05
virtuallock,1.7149672033392956e-05
pager32c,1.7135326178917583e-05
interlockedflushslist,1.7089455488331892e-05
ntclose,1.676560964361529e-05
wcstod,1.672093023255814e-05
sleepconditionvariablesrw,1.6700705261328663e-05
sensapi.dll,1.6576149134622425e-05
upx0,1.6443594506036697e-05
.ndata,1.6442122106390313e-05
nlsdata,1.635073683323789e-05
_wtoi64,1.604990441583214e-05
cotaskmemrealloc,1.5950386435146562e-05
cogetobject,1.5920992903090096e-05
?eventsourceuninitialize@details@platform@@yaxpeapeax@z,1.589796606271921e-05
setservicestatus,1.588268682073481e-05
tablero,1.5835551212627795e-05
getmenustringa,1.5512539482541383e-05
_snwprintf,1.54530461716769e-05
winmm.dll,1.5449530912685685e-05
freeconsole,1.5430998907879945e-05
modifymenua,1.5291446681250547e-05
??1type_info@@uae@xz,1.5177768280872508e-05
rtlunwindex,1.5169168238221941e-05
gdipalloc,1.503771536009683e-05
globalhandle,1.4856369487620548e-05
shgetpathfromidlista,1.4712626267286786e-05
processidtosessionid,1.456677207494216e-05
setpixel,1.4470581754466288e-05
e_csum,1.4311509557550137e-05
iswindowenabled,1.4134762973974616e-05
ioctlsocket,1.3994110838721063e-05
readconsoleoutputattribute,1.3992716199915435e-05
getsystemdefaultlangid,1.3942514866844781e-05
setpaletteentries,1.393300444753732e-05
getlastactivepopup,1.32684902767133e-05
netapibufferfree,1.277220944074707e-05
api-ms-win-core-delayload-l1-1-0.dll,1.269816764688766e-05
getconsoleoutputcp,1.269572353051166e-05
wcschr,1.248229215855115e-05
safearrayaccessdata,1.2450518280962655e-05
internetconnecta,1.2414402779168667e-05
gettraceenableflags,1.2394500220653136e-05
msvcr120_clr0400.dll,1.194547649609201e-05
deviceiocontrol,1.1831069457754482e-05
_aulldiv,1.17224496241512e-05
writefile,1.1502612015435078e-05
_get_osfhandle,1.1393044457590491e-05
setbitmapbits,1.132719578327807e-05
iertutil.dll,1.1216362612124625e-05
certclosestore,1.104891889632518e-05
resumethread,1.0818097908890463e-05
freelibraryandexitthread,9.324083888225113e-06
isspace,9.314227579786268e-06
strtoul,9.305419662778839e-06
tolower,9.30140698334285e-06
charlowera,9.295875165489852e-06
wcscmp,9.292511192370921e-06
getconsolescreenbufferinfo,7.951006758908668e-06
wcsncpy_s,6.201590505270061e-06
variantinit,5.653796401639766e-06
_o_malloc,4.9079451511105234e-06
getuserdefaultlangid,4.852746801385657e-06
isdialogmessagea,4.504318962164819e-06
getpriorityclass,4.37235258841547e-06
??0exception@@qae@xz,4.253436382705749e-06
getwindowplacement,4.159249607712471e-06
.mpress2,4.0999976176802605e-06
getcompressedfilesizetransactedw,3.904819970544815e-06
isdlgbuttonchecked,3.4583514945154024e-06
modf,3.158557318119368e-06
e_oeminfo,3.0977759778028617e-06
??0exception@@qae@abv0@@z,3.0950769765876144e-06
checkmenuitem,3.047694174719046e-06
process32next,2.4775803103005728e-06
getthreadcontext,2.4765988960362347e-06
?getiidsfn@@yajhpeakpebu__s_guid@@peapeavguid@platform@@@z,2.390594556493182e-06
/32,2.1744390007863108e-06
gettemppatha,2.050788250564563e-06
strrchr,1.972675924723883e-06
_wcsnicmp,1.5487518653951543e-06
_errno,1.1793328076363091e-06
lockfile,1.0037637198104414e-06
/94,7.858182942037824e-07
BOUND_IMPORT_Size,7.289537911223574e-07
_strnicmp,6.02347606958051e-07
isvalidlocale,4.743343821048269e-07
getmessagepos,2.68332042055409e-07
rmendsession,2.6807676730987036e-07
api-ms-win-core-com-l1-1-0.dll,1.429054905497408e-07
exitthread,1.425569429178509e-07
.new,4.1422438073818e-08
/112,3.848781877492672e-08
dwmapi.dll,3.674525254467389e-08
ntqueryinformationtoken,7.312295493440543e-09
setthreadaffinitymask,0.0
glurking,0.0
trns,0.0
rouninitialize,0.0
msrodata,0.0
api-ms-win-core-string-obsolete-l1-1-0.dll,0.0
enc,0.0
rorevokeactivationfactories,0.0
api-ms-win-core-synch-l1-2-1.dll,0.0
setsecuritydescriptorgroup,0.0
api-ms-win-core-realtime-l1-1-0.dll,0.0
roregisteractivationfactories,0.0
api-ms-win-core-timezone-l1-1-0.dll,0.0
api-ms-win-core-threadpool-legacy-l1-1-0.dll,0.0
api-ms-win-core-wow64-l1-1-0.dll,0.0
api-ms-win-core-processtopology-obsolete-l1-1-0.dll,0.0
rmstartsession,0.0
setconsoletextattribute,0.0
ex,0.0
setsockopt,0.0
rogetmatchingrestrictederrorinfo,0.0
rogetactivationfactory,0.0
api-ms-win-core-string-l2-1-0.dll,0.0
api-ms-win-core-version-l1-1-0.dll,0.0
api-ms-win-core-url-l1-1-0.dll,0.0
api-ms-win-core-threadpool-l1-2-0.dll,0.0
api-ms-win-core-toolhelp-l1-1-0.dll,0.0
rofailfastwitherrorcontext,0.0
roactivateinstance,0.0
setstretchbltmode,0.0
api-ms-win-core-psapi-l1-1-0.dll,0.0
api-ms-win-core-windowserrorreporting-l1-1-0.dll,0.0
rtladjustprivilege,0.0
api-ms-win-core-version-l1-1-1.dll,0.0
safearraygetubound,0.0
pagecons,0.0
safearraygetlbound,0.0
api-ms-win-core-shlwapi-legacy-l1-1-0.dll,0.0
pagedata,0.0
safearraydestroy,0.0
rtlimagentheader,0.0
rtlinitializecriticalsection,0.0
_strtok,0.0
rt_code,0.0
selftimi,0.0
cfgro,0.0
rtllengthsid,0.0
api-ms-win-core-rtlsupport-l1-2-0.dll,0.0
setlocale,0.0
consent,0.0
api-ms-win-core-shlwapi-obsolete-l1-1-0.dll,0.0
api-ms-win-core-shutdown-l1-1-0.dll,0.0
api-ms-win-core-winrt-l1-1-0.dll,0.0
api-ms-win-core-rtlsupport-l1-1-0.dll,0.0
api-ms-win-core-sidebyside-l1-1-0.dll,0.0
safearrayunaccessdata,0.0
/99,0.0
api-ms-win-core-registry-l1-1-1.dll,0.0
api-ms-win-core-winrt-string-l1-1-0.dll,0.0
rtlcomparememory,0.0
_rdata,0.0
rtlfreesid,0.0
api-ms-win-core-registry-l2-1-0.dll,0.0
setpriorityclass,0.0
odyqxub,0.0
setprinterdataa,0.0
api-ms-win-core-shutdown-l1-1-1.dll,0.0
rtlntstatustodoserror,0.0
.data1,0.0
setthreadcontext,0.0
wcstok,0.0
wcscspn,0.0
api-ms-win-core-apiquery-l1-1-0.dll,0.0
wcsncat,0.0
.muxa,0.0
.mofizob,0.0
wcsnlen,0.0
.lis,0.0
.letimuc,0.0
wcstok_s,0.0
setthreadpooltimer,0.0
wcstol,0.0
.l4nce,0.0
api-ms-win-appmodel-unlock-l1-1-0.dll,0.0
api-ms-win-appmodel-runtime-l1-1-0.dll,0.0
windowsconcatstring,0.0
windowscreatestring,0.0
windowsdeletestring,0.0
activeds.dll,0.0
.mysec,0.0
.mysec10,0.0
.mysec3,0.0
.n03l,0.0
.pihof,0.0
api-ms-win-core-crt-l2-1-0.dll,0.0
.perplex,0.0
varianttimetosystemtime,0.0
.orpc,0.0
api-ms-win-core-crt-l1-1-0.dll,0.0
api-ms-win-core-console-l2-1-0.dll,0.0
api-ms-win-core-console-l1-2-0.dll,0.0
api-ms-win-core-console-l1-1-0.dll,0.0
.nep,0.0
virtualunlock,0.0
vswprintf_s,0.0
api-ms-win-core-com-private-l1-1-0.dll,0.0
api-ms-win-core-com-l1-1-1.dll,0.0
.nemaj,0.0
waitforthreadpooltimercallbacks,0.0
wakeallconditionvariable,0.0
windowsgetstringlen,0.0
windowsgetstringrawbuffer,0.0
windowsisstringempty,0.0
.fw90,0.0
wtsgetactiveconsolesessionid,0.0
.fifafi,0.0
COPYRIGHT_VA,0.0
.exp,0.0
.5t9e,0.0
.adat,0.0
.aspack,0.0
.axh,0.0
.biti,0.0
.bovop,0.0
.cdata,0.0
.cfg,0.0
.didata,0.0
.der,0.0
.code,0.0
.crt1,0.0
.cwfn,0.0
COPYRIGHT_Size,0.0
.gogikev,0.0
windowsstringhasembeddednull,0.0
.imports,0.0
winexec,0.0
winhttpclosehandle,0.0
winhttpconnect,0.0
winhttpopen,0.0
winhttpopenrequest,0.0
.keys,0.0
winhttpreceiveresponse,0.0
winhttpsendrequest,0.0
winsqmaddtostream,0.0
actionqueue.dll,0.0
.keme,0.0
.kafel,0.0
wnetuseconnectionw,0.0
.kabeleh,0.0
wprintf,0.0
.jdata,0.0
.iyaw,0.0
api-ms-win-core-datetime-l1-1-0.dll,0.0
api-ms-win-core-datetime-l1-1-1.dll,0.0
.poruk,0.0
/18,0.0
shutdown,0.0
shutdownblockreasoncreate,0.0
shutdownblockreasondestroy,0.0
api-ms-win-core-kernel32-legacy-l1-1-1.dll,0.0
api-ms-win-core-kernel32-legacy-l1-1-0.dll,0.0
sprintf_s,0.0
/106,0.0
strcat,0.0
strcat_s,0.0
strcmp,0.0
strcpy,0.0
.xl7f,0.0
api-ms-win-core-io-l1-1-1.dll,0.0
.wpp_sf,0.0
.wol,0.0
.wixburn,0.0
.voda,0.0
api-ms-win-core-libraryloader-l1-1-0.dll,0.0
api-ms-win-core-libraryloader-l1-2-1.dll,0.0
.v0rmpw,0.0
/30,0.0
setthreadpreferreduilanguages,0.0
/75,0.0
setthreadtoken,0.0
api-ms-win-core-processthreads-l1-1-3.dll,0.0
api-ms-win-core-processthreads-l1-1-2.dll,0.0
api-ms-win-core-privateprofile-l1-1-0.dll,0.0
/59,0.0
/46,0.0
api-ms-win-core-path-l1-1-0.dll,0.0
/43,0.0
setwindowplacement,0.0
api-ms-win-core-namespace-l1-1-0.dll,0.0
api-ms-win-core-memory-l1-1-3.dll,0.0
/4,0.0
api-ms-win-core-localization-obsolete-l1-2-0.dll,0.0
shemptyrecyclebina,0.0
shgetknownfolderpath,0.0
strncpy_s,0.0
strtrimw,0.0
unregistertypelib,0.0
.sdata,0.0
towlower,0.0
.scy,0.0
tracemessage,0.0
api-ms-win-core-delayload-l1-1-1.dll,0.0
translateacceleratora,0.0
.s7bz,0.0
e_ip,0.0
api-ms-win-core-debug-l1-1-1.dll,0.0
.rel,0.0
uninitprocesspriv,0.0
.rdatau,0.0
uninitthread,0.0
.rdatam,0.0
e_cs,0.0
unregisterclassa,0.0
.rdat,0.0
.ran,0.0
toupper,0.0
api-ms-win-core-errorhandling-l1-1-2.dll,0.0
submitthreadpoolwork,0.0
e_sp,0.0
.tume,0.0
api-ms-win-core-heap-obsolete-l1-1-0.dll,0.0
.tpolicy,0.0
swscanf_s,0.0
sysallocstringbytelen,0.0
.tls,0.0
api-ms-win-core-heap-l2-1-0.dll,0.0
api-ms-win-core-file-l2-1-2.dll,0.0
.text-co,0.0
api-ms-win-core-file-l2-1-1.dll,0.0
e_ss,0.0
api-ms-win-core-file-l2-1-0.dll,0.0
.symtab,0.0
api-ms-win-core-file-l1-2-2.dll,0.0
api-ms-win-core-file-l1-2-0.dll,0.0
api-ms-win-core-fibers-l1-1-0.dll,0.0
api-ms-win-core-errorhandling-l1-1-3.dll,0.0
.vapo,0.0
isvalidsecuritydescriptor,0.0
rmregisterresources,0.0
??3@yaxpeax@z,0.0
createtimerqueuetimer,0.0
createwellknownsid,0.0
??2@yapeax_k@z,0.0
createwindowstationw,0.0
cryptacquirecontexta,0.0
??2@yapaxi@z,0.0
??1exception@@ueaa@xz,0.0
??1exception@@uae@xz,0.0
??0outofmemoryexception@platform@@qe$aaa@xz,0.0
??0outofboundsexception@platform@@qe$aaa@xz,0.0
cryptgetkeyparam,0.0
??0object@platform@@qe$aaa@xz,0.0
cryptimportpublickeyinfo,0.0
cryptsetkeyparam,0.0
deactivateactctx,0.0
??0nullreferenceexception@platform@@qe$aaa@xz,0.0
??0notimplementedexception@platform@@qe$aaa@xz,0.0
??0invalidargumentexception@platform@@qe$aaa@xz,0.0
delayloadfailurehook,0.0
deletemenu,0.0
deletetimerqueuetimer,0.0
createthreadpoolwork,0.0
createthreadpool,0.0
??0exception@@qeaa@aebv0@@z,0.0
??_v@yaxpeax@z,0.0
?__abi_winrtraiseinvalidcastexception@@yaxxz,0.0
convertstringsidtosidw,0.0
?__abi_winrtraiseinvalidargumentexception@@yaxxz,0.0
copyrect,0.0
?__abi_winrtraisedisconnectedexception@@yaxxz,0.0
coregisterclassobject,0.0
coreleaseserverprocess,0.0
coresumeclassobjects,0.0
corevokeclassobject,0.0
cowaitformultiplehandles,0.0
?__abi_winrtraiseclassnotregisteredexception@@yaxxz,0.0
?__abi_winrtraisechangedstateexception@@yaxxz,0.0
?__abi_winrtraiseaccessdeniedexception@@yaxxz,0.0
createdibitmap,0.0
?__abi_objecttostring@__abi_details@@yape$aavstring@platform@@pe$aavobject@3@_n@z,0.0
?__abi_make_type_id@@yape$aavtype@platform@@aebu__abi_type_descriptor@@@z,0.0
?__abi_failfast@@yaxxz,0.0
createiocompletionport,0.0
?__abi_cast_string_to_object@__abi_details@@yape$aavobject@platform@@pe$aavstring@3@@z,0.0
??btype@platform@@sa?avtypename@interop@xaml@ui@windows@@pe$aav01@@z,0.0
createstreamonhglobal,0.0
??0exception@@qeaa@xz,0.0
??0exception@@qeaa@aebqebdh@z,0.0
vssapi.dll,0.0
wsmsvc.dll,0.0
wldap32.dll,0.0
wlanapi.dll,0.0
findfirstvolumea,0.0
wkscli.dll,0.0
findnextvolumea,0.0
winsta.dll,0.0
winscard.dll,0.0
fprintf,0.0
fread,0.0
wevtapi.dll,0.0
wer.dll,0.0
webengine4.dll,0.0
fwprintf,0.0
wdscore.dll,0.0
gdipdisposeimage,0.0
gdipfree,0.0
gdiplusstartup,0.0
getace,0.0
getaclinformation,0.0
getancestor,0.0
getbitmapbits,0.0
expandenvironmentstringsa,0.0
wsock32.dll,0.0
??0exception@@qeaa@aebqebd@z,0.0
eventunregister,0.0
drawframecontrol,0.0
dsrolefreememory,0.0
dsrolegetprimarydomaininformation,0.0
duplicatetoken,0.0
??0exception@@qae@abqbdh@z,0.0
enabletraceex2,0.0
??0exception@@qae@abqbd@z,0.0
encryptiondisable,0.0
enddeferwindowpos,0.0
??0disconnectedexception@platform@@qe$aaa@xz,0.0
??0delegate@platform@@qe$aaa@xz,0.0
??0changedstateexception@platform@@qe$aaa@xz,0.0
enumcalendarinfoa,0.0
enumresourcenamesa,0.0
enumservicesstatusa,0.0
enumwindows,0.0
equalsid,0.0
xmllite.dll,0.0
etwtracemessage,0.0
eventactivityidcontrol,0.0
eventproviderenabled,0.0
controltracew,0.0
?__abi_winrtraisenotimplementedexception@@yaxxz,0.0
connectnamedpipe,0.0
?what@exception@@uebapebdxz,0.0
_o__wcsicmp,0.0
?uninitializedata@details@platform@@yaxh@z,0.0
?resolveweakreference@details@platform@@yape$aavobject@2@aebu_guid@@peapeau__abi_iunknown@@@z,0.0
?initializedata@details@platform@@yajh@z,0.0
_strcmpi,0.0
_ultoa,0.0
?getweakreference@details@platform@@yapeau__abi_iunknown@@qe$advobject@2@@z,0.0
_vscwprintf,0.0
_vsnprintf_s,0.0
?gettypecode@type@platform@@sa?aw4typecode@2@pe$aav12@@z,0.0
_vsnwprintf_s,0.0
?getiboxvtable@details@platform@@yapeaxpeax@z,0.0
?getiboxarrayvtable@details@platform@@yapeaxpeax@z,0.0
_wfopen,0.0
_wsetlocale,0.0
?getactivationfactorybypcwstr@@yajpeaxaeavguid@platform@@peapeax@z,0.0
_wtol,0.0
?get@message@exception@platform@@qe$aaape$aavstring@3@xz,0.0
abort,0.0
?get@fullname@type@platform@@qe$aaape$aavstring@3@xz,0.0
acquiresrwlockshared,0.0
?what@exception@@ubepbdxz,0.0
_o__seh_filter_exe,0.0
comparestringordinal,0.0
_o__purecall,0.0
_chkstk,0.0
_fileno,0.0
_aulldvrm,0.0
_free_locale,0.0
_itoa_s,0.0
_mbsicmp,0.0
_memicmp,0.0
_o___p___argc,0.0
_o___p___wargv,0.0
_o___p__commode,0.0
__pctype_func,0.0
_o___stdio_common_vsnprintf_s,0.0
__iob_func,0.0
__c_specific_handler,0.0
_o__crt_atexit,0.0
___mb_cur_max_func,0.0
_o__exit,0.0
_o__get_wide_winmain_command_line,0.0
___lc_handle_func,0.0
_o__invalid_parameter_noinfo,0.0
_o__invalid_parameter_noinfo_noreturn,0.0
addace,0.0
?free@heap@details@platform@@saxpeax@z,0.0
adjustwindowrect,0.0
animatewindow,0.0
checkmenuradioitem,0.0
checkremotedebuggerpresent,0.0
?_xlength_error@std@@yaxpebd@z,0.0
?_xbad_function_call@std@@yaxxz,0.0
?_xbad_alloc@std@@yaxxz,0.0
?__abi_winrtraisewrongthreadexception@@yaxxz,0.0
?__abi_winrtraiseoutofmemoryexception@@yaxxz,0.0
closethreadpool,0.0
closethreadpooltimer,0.0
closethreadpoolwork,0.0
closewindow,0.0
?__abi_winrtraiseoutofboundsexception@@yaxxz,0.0
coaddrefserverprocess,0.0
cocreatefreethreadedmarshaler,0.0
cogetapartmenttype,0.0
cogetinterfaceandreleasestream,0.0
cogetmalloc,0.0
?__abi_winrtraiseobjectdisposedexception@@yaxxz,0.0
coinitializesecurity,0.0
comarshalinterthreadinterfaceinstream,0.0
?__abi_winrtraisenullreferenceexception@@yaxxz,0.0
?_xout_of_range@std@@yaxpebd@z,0.0
?alignedfree@heap@details@platform@@saxpeax@z,0.0
chartooembuffa,0.0
beep,0.0
apisetqueryapisetpresence,0.0
areallaccessesgranted,0.0
attachthreadinput,0.0
bcryptcreatehash,0.0
bcryptdestroyhash,0.0
bcryptencrypt,0.0
bcryptfinishhash,0.0
bcryptgeneratesymmetrickey,0.0
bcryptopenalgorithmprovider,0.0
?eventsourceremove@details@platform@@yaxpeapeaxpeaueventlock@12@veventregistrationtoken@foundation@windows@@@z,0.0
?allocate@heap@details@platform@@sapeax_k0@z,0.0
?eventsourceinitialize@details@platform@@yaxpeapeax@z,0.0
?eventsourcegettargetarraysize@details@platform@@yaipeax@z,0.0
bsearch,0.0
?eventsourcegettargetarray@details@platform@@yapeaxpeaxpeaueventlock@12@@z,0.0
certfreecertificatecontext,0.0
certverifycertificatechainpolicy,0.0
?createvalue@details@platform@@yape$aavobject@2@w4typecode@2@pebx@z,0.0
?createexception@exception@platform@@sape$aav12@hpe$aavstring@2@@z,0.0
?allocateexception@heap@details@platform@@sapeax_k0@z,0.0
wbemcomn.dll,0.0
utildll.dll,0.0
removevectoredexceptionhandler,0.0
atl.dll,0.0
api-ms-win-shell-shdirectory-l1-1-0.dll,0.0
api-ms-win-shcore-thread-l1-1-0.dll,0.0
api-ms-win-shcore-taskpool-l1-1-0.dll,0.0
api-ms-win-shcore-stream-l1-1-0.dll,0.0
api-ms-win-shcore-scaling-l1-1-1.dll,0.0
lookupaccountsidw,0.0
api-ms-win-shcore-obsolete-l1-1-0.dll,0.0
lsaaddaccountrights,0.0
lsaconnectuntrusted,0.0
lsacreatetrusteddomainex,0.0
lsafreememory,0.0
lsaquerytrusteddomaininfo,0.0
api-ms-win-service-winsvc-l1-1-0.dll,0.0
makeabsolutesd,0.0
api-ms-win-service-management-l2-1-0.dll,0.0
api-ms-win-service-management-l1-1-0.dll,0.0
api-ms-win-service-core-l1-1-1.dll,0.0
api-ms-win-service-core-l1-1-0.dll,0.0
memmove_s,0.0
api-ms-win-security-sddl-l1-1-0.dll,0.0
api-ms-win-security-sddl-ansi-l1-1-0.dll,0.0
api-ms-win-stateseparation-helpers-l1-1-0.dll,0.0
authz.dll,0.0
api-ms-win-security-provider-l1-1-0.dll,0.0
bcd.dll,0.0
d2d1.dll,0.0
cryptui.dll,0.0
interlockedpushentryslist,0.0
internetcrackurla,0.0
internetopenurla,0.0
cryptsp.dll,0.0
credui.dll,0.0
coremessaging.dll,0.0
combase.dll,0.0
cmutil.dll,0.0
isvalidsid,0.0
iswalpha,0.0
iswdigit,0.0
clusapi.dll,0.0
cfgmgr32.dll,0.0
iswow64process,0.0
cabinet.dll,0.0
bdeui.dll,0.0
bcrypt.dll,0.0
loadacceleratorsa,0.0
bcp47langs.dll,0.0
monitorfromwindow,0.0
api-ms-win-security-lsapolicy-l1-1-0.dll,0.0
userenv.dll,0.0
api-ms-win-eventing-classicprovider-l1-1-0.dll,0.0
queueuserworkitem,0.0
api-ms-win-devices-query-l1-1-1.dll,0.0
realloc,0.0
api-ms-win-devices-query-l1-1-0.dll,0.0
api-ms-win-devices-config-l1-1-1.dll,0.0
api-ms-win-crt-utility-l1-1-0.dll,0.0
api-ms-win-crt-time-l1-1-0.dll,0.0
api-ms-win-crt-multibyte-l1-1-0.dll,0.0
registerapplicationrestart,0.0
api-ms-win-crt-locale-l1-1-0.dll,0.0
registerwaitforsingleobject,0.0
regnotifychangekeyvalue,0.0
regsetkeyvaluew,0.0
releaseactctx,0.0
releasecapture,0.0
api-ms-win-crt-filesystem-l1-1-0.dll,0.0
releasesemaphore,0.0
api-ms-win-crt-convert-l1-1-0.dll,0.0
releasesrwlockshared,0.0
api-ms-win-core-wow64-l1-1-1.dll,0.0
removemenu,0.0
api-ms-win-downlevel-shlwapi-l2-1-1.dll,0.0
propvariantclear,0.0
api-ms-win-security-lsalookup-l2-1-0.dll,0.0
api-ms-win-eventing-consumer-l1-1-0.dll,0.0
ndrclientcall2,0.0
ntdeletefile,0.0
ntohl,0.0
api-ms-win-security-lsalookup-l1-1-0.dll,0.0
ntopenkey,0.0
ntopensection,0.0
api-ms-win-security-cryptoapi-l1-1-0.dll,0.0
api-ms-win-rtcore-ntuser-window-l1-1-0.dll,0.0
ntqueryvirtualmemory,0.0
ntquerywnfstatedata,0.0
ntsetinformationthread,0.0
api-ms-win-rtcore-ntuser-synch-l1-1-0.dll,0.0
api-ms-win-rtcore-ntuser-private-l1-1-0.dll,0.0
api-ms-win-power-setting-l1-1-0.dll,0.0
api-ms-win-power-base-l1-1-0.dll,0.0
api-ms-win-ntuser-sysparams-l1-1-0.dll,0.0
api-ms-win-eventlog-legacy-l1-1-0.dll,0.0
pathcombinew,0.0
api-ms-win-eventing-obsolete-l1-1-0.dll,0.0
api-ms-win-eventing-legacy-l1-1-0.dll,0.0
api-ms-win-eventing-controller-l1-1-0.dll,0.0
d3d11.dll,0.0
initthread,0.0
initprocesspriv,0.0
policymanager.dll,0.0
getlogicalprocessorinformation,0.0
omadmapi.dll,0.0
getmenuiteminfoa,0.0
oleacc.dll,0.0
ntdsapi.dll,0.0
getnameinfo,0.0
getnumahighestnodenumber,0.0
getobjecta,0.0
nsi.dll,0.0
getoverlappedresult,0.0
normaliz.dll,0.0
getpeername,0.0
getpixel,0.0
newdev.dll,0.0
ncrypt.dll,0.0
getprocessid,0.0
getprocessmitigationpolicy,0.0
getqueuedcompletionstatus,0.0
getsecuritydescriptorcontrol,0.0
getsecuritydescriptordacl,0.0
getsecuritydescriptorsacl,0.0
pdh.dll,0.0
getlengthsid,0.0
initonceexecuteonce,0.0
powrprof.dll,0.0
unattend.dll,0.0
ulib.dll,0.0
uiautomationcore.dll,0.0
sysdm.cpl,0.0
sspicli.dll,0.0
srvcli.dll,0.0
spp.dll,0.0
slc.dll,0.0
getdefaultcommconfiga,0.0
shcore.dll,0.0
getdlgitemint,0.0
samcli.dll,0.0
regapi.dll,0.0
reagent.dll,0.0
psapi.dll,0.0
propsys.dll,0.0
profapi.dll,0.0
gethostbyname,0.0
gethostname,0.0
getipaddrtable,0.0
getkeyboardlayoutlist,0.0
getshellwindow,0.0
mswsock.dll,0.0
getsidsubauthority,0.0
getsockopt,0.0
edgeiso.dll,0.0
dxgi.dll,0.0
dwrite.dll,0.0
duser.dll,0.0
dui70.dll,0.0
httpaddrequestheadersa,0.0
dsrole.dll,0.0
dsclient.dll,0.0
imagelist_addmasked,0.0
dnsapi.dll,0.0
dmenrollengine.dll,0.0
dmcmnutils.dll,0.0
impersonateloggedonuser,0.0
impersonateself,0.0
inet_addr,0.0
inet_pton,0.0
devobj.dll,0.0
dcomp.dll,0.0
initiateshutdownw,0.0
initoncebegininitialize,0.0
initoncecomplete,0.0
efsutil.dll,0.0
esent.dll,0.0
