feature,importance
allocateandinitializesid,3.23312269016204e-05
gdiplus.dll,3.2296820828895506e-05
api-ms-win-core-registry-l2-1-0.dll,3.223878325430547e-05
safearraygetubound,3.219879733078773e-05
gdipdisposeimage,3.2181415624607914e-05
setsockopt,3.205758574822088e-05
getdlgitemint,3.205135637109647e-05
getprocessaffinitymask,3.198561187655704e-05
getkeyboardtype,3.186569429763622e-05
api-ms-win-crt-filesystem-l1-1-0.dll,3.1438574138032926e-05
sysallocstring,3.124765431065319e-05
rooriginateerror,3.101464029056275e-05
sysallocstringlen,3.064209984411653e-05
wsacleanup,3.0589015555268866e-05
_o__initialize_onexit_table,3.056699101306552e-05
equalsid,3.0277426842461246e-05
getfiletime,2.9820877725069335e-05
gdipdeletegraphics,2.9602035587630433e-05
dsrolefreememory,2.9404067827594932e-05
e_oeminfo,2.9220215323804026e-05
getuserdefaultlangid,2.909000182353308e-05
deleteservice,2.905813838930292e-05
rtlverifyversioninfo,2.9020605033198113e-05
initializesecuritydescriptor,2.841233177232101e-05
couninitialize,2.8066211489860288e-05
netdfsenum,2.803760452944595e-05
wcscpy,2.7897224913638763e-05
getusernamea,2.786173758040766e-05
winhttpreceiveresponse,2.7853774356449106e-05
getprivateprofileinta,2.7481897354321306e-05
uuidcreate,2.724724998919469e-05
rmgetlist,2.6891350011177018e-05
setprinterdataa,2.6632917644153598e-05
wininet.dll,2.6464557654008206e-05
queryperformancefrequency,2.571795026040268e-05
cryptstringtobinarya,2.5646448069474097e-05
createbrushindirect,2.5483683191662978e-05
strtointa,2.5146637504691072e-05
createdibitmap,2.481632779024352e-05
deletemenu,2.4426336798876873e-05
lookupaccountsidw,2.4352014065064736e-05
.imports,2.4280842217090185e-05
virtuallock,2.4224789224791836e-05
isspace,2.3917802125175195e-05
___mb_cur_max_func,2.232337676002284e-05
getwindowthreadprocessid,2.2305986008345353e-05
_wcsupr,2.2275791204766678e-05
writeprocessmemory,2.2227910103506215e-05
msvbvm60.dll,2.1987235160089773e-05
releaseactctx,2.186743270006593e-05
isdlgbuttonchecked,2.1813152924393237e-05
lockfile,2.0923870867608258e-05
dispatchmessagea,2.0742711118028766e-05
?uninitializedata@details@platform@@yaxh@z,2.0303683098131203e-05
tryentercriticalsection,2.0159525133725856e-05
gethostbyname,2.0041472530131055e-05
e_cparhdr,1.9757794588020046e-05
BOUND_IMPORT_VA,1.937198075884385e-05
imagelist_add,1.8603212917933696e-05
xmllite.dll,1.858502238474184e-05
??0exception@@qae@abv0@@z,1.857978793414214e-05
internetopenurla,1.8577397835587406e-05
coinitializesecurity,1.848018496874065e-05
api-ms-win-core-io-l1-1-1.dll,1.8473866560679642e-05
gdipalloc,1.84239407554676e-05
api-ms-win-core-file-l2-1-0.dll,1.841840615689482e-05
rtlfreesid,1.8416844530802e-05
setthreadpreferreduilanguages,1.8403873959053825e-05
ntdeletefile,1.832655640476465e-05
getlengthsid,1.8258035541488596e-05
??1exception@@uae@xz,1.824705119479288e-05
getnumahighestnodenumber,1.8238570965794356e-05
sensapi.dll,1.8174303716661723e-05
registerwindowmessagea,1.812257093787433e-05
gettraceloggerhandle,1.8102228839165276e-05
dragacceptfiles,1.7944328783313325e-05
?__abi_winrtraiseinvalidargumentexception@@yaxxz,1.792013511306314e-05
enumdependentservicesa,1.7900336021937446e-05
getsystemdefaultlangid,1.784357816775576e-05
iertutil.dll,1.7827696718073805e-05
loadregtypelib,1.7818173154013085e-05
wintrust.dll,1.7748252502791367e-05
MinorImageVersion,1.7661829595596604e-05
.mpress1,1.7623718494754883e-05
isbadreadptr,1.7566778401624198e-05
resolvedelayloadedapi,1.7498287844858884e-05
addaccessallowedace,1.744767517441609e-05
wcscpy_s,1.7402348887102355e-05
api-ms-win-eventing-controller-l1-1-0.dll,1.735711811426286e-05
getkeyboardlayoutlist,1.7329490328352766e-05
msi.dll,1.732104277363763e-05
strchr,1.7153927271165647e-05
bcrypthashdata,1.7094153795079376e-05
corevokeclassobject,1.705257946946189e-05
netshareenum,1.705081483448917e-05
wsagetlasterror,1.702209410718071e-05
createwindowstationw,1.700392150117817e-05
/4,1.6994888880673724e-05
certclosestore,1.695742052542716e-05
createtimerqueuetimer,1.692873106250273e-05
strtrimw,1.684590976139119e-05
getlocaltime,1.655253703889156e-05
sendmessagetimeouta,1.651507527309456e-05
fgetws,1.651449899511915e-05
getconsoleoutputcp,1.6494523714892503e-05
api-ms-win-core-delayload-l1-1-0.dll,1.6074059608828028e-05
ischild,1.5669451068301327e-05
getuserdefaultlcid,1.5599710112909366e-05
imagelist_setimagecount,1.5503850759924363e-05
e_crlc,1.545970585705685e-05
getdateformata,1.538676472363661e-05
clsidfromstring,1.4999191474811661e-05
e_cp,1.4851194074006356e-05
_wfopen,1.4804292287812144e-05
setwaitabletimer,1.4576488144895566e-05
gettraceenablelevel,1.4483697046453884e-05
bcrypt.dll,1.4419182041779646e-05
strcpy,1.4411655140964834e-05
safearraydestroy,1.3992077426720518e-05
getdlgctrlid,1.3967891334079323e-05
getvolumeinformationa,1.3958129494168258e-05
_vsnprintf,1.3925952069416705e-05
varui4fromstr,1.3487628299422814e-05
decodepointer,1.3478450888325068e-05
e_cblp,1.2898559458869803e-05
.rel,1.263823098773276e-05
registertypelib,1.2467270652718578e-05
wer.dll,1.2460551695692181e-05
rtlimagentheader,1.2437402157084906e-05
rasapi32.dll,1.2407226217038452e-05
setsecuritydescriptorowner,1.2388947473619639e-05
setthreadexecutionstate,1.2386877145953245e-05
freeconsole,1.2378624061703737e-05
memcpy_s,1.2378624061703737e-05
setpriorityclass,1.1216897147796015e-05
regopenkeya,1.1151013430845107e-05
towlower,1.1150565952480411e-05
iidfromstring,1.0319089433877757e-05
dragfinish,1.0312339020495642e-05
setprocesswindowstation,9.837451232075784e-06
getmessagepos,9.692615187352845e-06
api-ms-win-core-timezone-l1-1-0.dll,9.567161468581215e-06
interlockedflushslist,9.405785381295464e-06
getmenuitemcount,9.362836285127275e-06
beep,9.337888710721991e-06
powrprof.dll,9.302385757905088e-06
send,9.29587516548985e-06
impersonateloggedonuser,9.288669631691546e-06
geterrorinfo,9.217763756640392e-06
oleacc.dll,8.930825381475026e-06
api-ms-win-crt-convert-l1-1-0.dll,8.659624950318556e-06
_wtol,8.146809178629343e-06
createtimerqueue,7.977943986418134e-06
strncmp,7.219363606858765e-06
getmessagea,7.182618750804715e-06
netapibufferfree,7.115891822845025e-06
.codes,6.968782953911049e-06
gettextextentexpointi,6.763959603764308e-06
wcscat_s,6.557831907133303e-06
rstrtmgr.dll,6.216055925483409e-06
filetimetodosdatetime,5.52153247146435e-06
waitforsingleobject,5.46661120129818e-06
setthreadpriority,5.024119452454941e-06
deletedc,4.990984633225832e-06
setupapi.dll,4.584082633819284e-06
gettimeformata,4.265321390643181e-06
cfgmgr32.dll,3.71243674916526e-06
_lock,3.2395236646921453e-06
enumsystemlocalesa,3.095024077591004e-06
getuserdefaultuilanguage,2.7657647599004333e-06
getwindowtextlengtha,2.3440620434568504e-06
stringfromguid2,2.2111860636486558e-06
atoi,2.0322976980433777e-06
findnextvolumea,1.5814360928704247e-06
getfiletype,6.375743477815531e-07
setbitmapbits,6.285911951188654e-07
versetconditionmask,6.080731097585468e-07
cosetproxyblanket,5.398741672934394e-07
translateacceleratora,5.162959963004751e-07
enumchildwindows,4.96697897825653e-07
e_minalloc,4.6770818172534165e-07
crypt32.dll,4.435346466564916e-07
bitblt,3.540004263760349e-07
/46,3.3219310654795573e-07
_wcmdln,3.0324450532778734e-07
COPYRIGHT_VA,1.2385874246339027e-07
variantcopy,8.858482841280939e-08
getnamedsecurityinfow,2.5967326476028567e-08
settokeninformation,2.4603166066850942e-08
deferwindowpos,2.4138108639471245e-08
createwellknownsid,2.3896241030608963e-08
gettextcolor,2.2519659476454563e-08
e_ss,3.710596433325562e-09
destroymenu,2.4863424172953443e-09
drawframecontrol,2.1381092542819285e-09
api-ms-win-core-version-l1-1-0.dll,0.0
api-ms-win-shcore-taskpool-l1-1-0.dll,0.0
unlockfile,0.0
unmapviewoffile,0.0
api-ms-win-core-threadpool-l1-2-0.dll,0.0
unregistertraceguids,0.0
dcomp.dll,0.0
setconsolemode,0.0
api-ms-win-shell-shdirectory-l1-1-0.dll,0.0
uninitprocesspriv,0.0
unregistertypelib,0.0
api-ms-win-crt-multibyte-l1-1-0.dll,0.0
api-ms-win-crt-private-l1-1-0.dll,0.0
d3d11.dll,0.0
unregisterwait,0.0
api-ms-win-devices-config-l1-1-1.dll,0.0
setservicestatus,0.0
uninitthread,0.0
setlocale,0.0
api-ms-win-core-wow64-l1-1-1.dll,0.0
api-ms-win-stateseparation-helpers-l1-1-0.dll,0.0
setrestrictederrorinfo,0.0
api-ms-win-shcore-thread-l1-1-0.dll,0.0
api-ms-win-core-version-l1-1-1.dll,0.0
api-ms-win-core-windowserrorreporting-l1-1-0.dll,0.0
api-ms-win-core-winrt-error-l1-1-1.dll,0.0
api-ms-win-devices-query-l1-1-0.dll,0.0
api-ms-win-core-winrt-l1-1-0.dll,0.0
towupper,0.0
devobj.dll,0.0
api-ms-win-core-url-l1-1-0.dll,0.0
api-ms-win-core-toolhelp-l1-1-0.dll,0.0
api-ms-win-core-winrt-string-l1-1-0.dll,0.0
setthreadtoken,0.0
setprocessshutdownparameters,0.0
systemtimetotzspecificlocaltime,0.0
api-ms-win-core-threadpool-legacy-l1-1-0.dll,0.0
toupper,0.0
strstria,0.0
setpixel,0.0
cmutil.dll,0.0
api-ms-win-ntuser-sysparams-l1-1-0.dll,0.0
api-ms-win-power-base-l1-1-0.dll,0.0
api-ms-win-power-setting-l1-1-0.dll,0.0
bcd.dll,0.0
shutdownblockreasondestroy,0.0
shutdownblockreasoncreate,0.0
shutdown,0.0
api-ms-win-rtcore-ntuser-private-l1-1-0.dll,0.0
api-ms-win-rtcore-ntuser-synch-l1-1-0.dll,0.0
api-ms-win-rtcore-ntuser-window-l1-1-0.dll,0.0
api-ms-win-security-cryptoapi-l1-1-0.dll,0.0
combase.dll,0.0
api-ms-win-security-lsalookup-l1-1-0.dll,0.0
api-ms-win-security-lsapolicy-l1-1-0.dll,0.0
api-ms-win-security-provider-l1-1-0.dll,0.0
api-ms-win-shcore-stream-l1-1-0.dll,0.0
api-ms-win-shcore-obsolete-l1-1-0.dll,0.0
shemptyrecyclebina,0.0
api-ms-win-security-sddl-ansi-l1-1-0.dll,0.0
api-ms-win-service-core-l1-1-0.dll,0.0
api-ms-win-service-core-l1-1-1.dll,0.0
api-ms-win-service-management-l1-1-0.dll,0.0
setwindowplacement,0.0
api-ms-win-service-management-l2-1-0.dll,0.0
clusapi.dll,0.0
authz.dll,0.0
setvolumemountpointa,0.0
bdeui.dll,0.0
api-ms-win-service-winsvc-l1-1-0.dll,0.0
sethandleinformation,0.0
api-ms-win-eventlog-legacy-l1-1-0.dll,0.0
socket,0.0
api-ms-win-eventing-provider-l1-1-0.dll,0.0
sprintf_s,0.0
swscanf_s,0.0
swscanf,0.0
api-ms-win-devices-query-l1-1-1.dll,0.0
setpaletteentries,0.0
api-ms-win-downlevel-shlwapi-l2-1-1.dll,0.0
submitthreadpoolwork,0.0
strtoul,0.0
d2d1.dll,0.0
setstretchbltmode,0.0
bcp47langs.dll,0.0
strrchr,0.0
strncpy_s,0.0
cryptui.dll,0.0
strncat_s,0.0
api-ms-win-eventing-classicprovider-l1-1-0.dll,0.0
strcpy_s,0.0
setdlgitemint,0.0
setthreaduilanguage,0.0
api-ms-win-eventing-legacy-l1-1-0.dll,0.0
api-ms-win-eventing-obsolete-l1-1-0.dll,0.0
api-ms-win-shcore-scaling-l1-1-1.dll,0.0
strcat_s,0.0
cryptsp.dll,0.0
atl.dll,0.0
credui.dll,0.0
strcat,0.0
setthreadcontext,0.0
coremessaging.dll,0.0
starttracew,0.0
api-ms-win-eventing-consumer-l1-1-0.dll,0.0
api-ms-win-core-privateprofile-l1-1-0.dll,0.0
api-ms-win-core-sysinfo-l1-2-0.dll,0.0
.voda,0.0
.rdat,0.0
api-ms-win-core-debug-l1-1-1.dll,0.0
.rdatam,0.0
.rdatau,0.0
api-ms-win-core-datetime-l1-1-1.dll,0.0
api-ms-win-core-datetime-l1-1-0.dll,0.0
.s7bz,0.0
.scy,0.0
.sdata,0.0
api-ms-win-core-crt-l2-1-0.dll,0.0
.symtab,0.0
api-ms-win-core-crt-l1-1-0.dll,0.0
.text-co,0.0
.text1,0.0
api-ms-win-core-console-l2-1-0.dll,0.0
.tpolicy,0.0
.tume,0.0
.udata,0.0
.v0rmpw,0.0
.ran,0.0
.poruk,0.0
.pihof,0.0
.mysec,0.0
.l1,0.0
api-ms-win-core-errorhandling-l1-1-2.dll,0.0
.l4nce,0.0
.letimuc,0.0
.lis,0.0
.mofizob,0.0
api-ms-win-core-delayload-l1-1-1.dll,0.0
.muxa,0.0
.mysec10,0.0
.perplex,0.0
.mysec3,0.0
.n03l,0.0
.ndata,0.0
.nemaj,0.0
.nep,0.0
.new,0.0
.newit,0.0
.orpc,0.0
.vapo,0.0
.wol,0.0
.keme,0.0
.wpp_sf,0.0
actionqueue.dll,0.0
enc,0.0
ex,0.0
functbl,0.0
glurking,0.0
msrodata,0.0
odyqxub,0.0
COPYRIGHT_Size,0.0
pagecons,0.0
pagedata,0.0
pagelk,0.0
rt_code,0.0
selftimi,0.0
trns,0.0
upx0,0.0
e_cs,0.0
e_ip,0.0
e_csum,0.0
import_to_image_ratio,0.0
consent,0.0
activeds.dll,0.0
api-ms-win-appmodel-runtime-l1-1-0.dll,0.0
api-ms-win-core-com-l1-1-1.dll,0.0
.xl7f,0.0
.xml,0.0
/106,0.0
api-ms-win-core-console-l1-2-0.dll,0.0
/124,0.0
api-ms-win-core-console-l1-1-0.dll,0.0
api-ms-win-core-com-private-l1-1-0.dll,0.0
/30,0.0
/43,0.0
almostro,0.0
/59,0.0
api-ms-win-core-com-l1-1-0.dll,0.0
api-ms-win-core-apiquery-l1-1-0.dll,0.0
/80,0.0
/94,0.0
_rdata,0.0
_strtok,0.0
api-ms-win-appmodel-unlock-l1-1-0.dll,0.0
.keys,0.0
.kafel,0.0
api-ms-win-core-synch-l1-2-1.dll,0.0
winhttpopen,0.0
wcsstr,0.0
wcstod,0.0
wcstok,0.0
wcstok_s,0.0
wcstol,0.0
api-ms-win-core-processtopology-obsolete-l1-1-0.dll,0.0
api-ms-win-core-processthreads-l1-1-3.dll,0.0
windowscomparestringordinal,0.0
windowsconcatstring,0.0
windowscreatestring,0.0
windowscreatestringreference,0.0
windowsdeletestring,0.0
windowsduplicatestring,0.0
windowsgetstringlen,0.0
windowsgetstringrawbuffer,0.0
windowsisstringempty,0.0
windowsstringhasembeddednull,0.0
api-ms-win-core-processthreads-l1-1-2.dll,0.0
winhttpclosehandle,0.0
wcsspn,0.0
wcsnlen,0.0
wcsncpy_s,0.0
virtualunlock,0.0
api-ms-win-core-synch-ansi-l1-1-0.dll,0.0
api-ms-win-core-string-obsolete-l1-1-0.dll,0.0
varianttimetosystemtime,0.0
api-ms-win-core-string-l2-1-0.dll,0.0
api-ms-win-core-sidebyside-l1-1-0.dll,0.0
api-ms-win-core-shutdown-l1-1-1.dll,0.0
api-ms-win-core-shutdown-l1-1-0.dll,0.0
api-ms-win-core-shlwapi-obsolete-l1-1-0.dll,0.0
vswprintf_s,0.0
api-ms-win-core-psapi-l1-1-0.dll,0.0
api-ms-win-core-shlwapi-legacy-l1-1-0.dll,0.0
waitforthreadpooltimercallbacks,0.0
wakeallconditionvariable,0.0
api-ms-win-core-rtlsupport-l1-2-0.dll,0.0
api-ms-win-core-registry-l1-1-1.dll,0.0
wcscspn,0.0
api-ms-win-core-realtime-l1-1-0.dll,0.0
wcsncat,0.0
winhttpconnect,0.0
winhttpopenrequest,0.0
.kabeleh,0.0
winhttpsendrequest,0.0
.cfg,0.0
.code,0.0
api-ms-win-core-file-l2-1-1.dll,0.0
.crt1,0.0
.cwfn,0.0
.data1,0.0
.der,0.0
api-ms-win-core-file-l1-2-2.dll,0.0
.didata,0.0
api-ms-win-core-file-l1-2-0.dll,0.0
.exp,0.0
.fifafi,0.0
.fw90,0.0
api-ms-win-core-fibers-l1-1-0.dll,0.0
.gogikev,0.0
api-ms-win-core-errorhandling-l1-1-3.dll,0.0
.itext,0.0
.iyaw,0.0
.jdata,0.0
.cdata,0.0
.bss,0.0
.bovop,0.0
api-ms-win-core-localization-obsolete-l1-2-0.dll,0.0
winsqmaddtostream,0.0
setcapture,0.0
wnetuseconnectionw,0.0
wprintf,0.0
api-ms-win-core-path-l1-1-0.dll,0.0
api-ms-win-core-namespace-l1-1-0.dll,0.0
api-ms-win-core-memory-l1-1-3.dll,0.0
api-ms-win-core-memory-l1-1-0.dll,0.0
api-ms-win-core-libraryloader-l1-2-1.dll,0.0
.biti,0.0
api-ms-win-core-libraryloader-l1-1-0.dll,0.0
api-ms-win-core-kernel32-legacy-l1-1-1.dll,0.0
api-ms-win-core-heap-obsolete-l1-1-0.dll,0.0
api-ms-win-core-file-l2-1-2.dll,0.0
.5t9e,0.0
.adat,0.0
.aspack,0.0
.axh,0.0
dmcmnutils.dll,0.0
dsrolegetprimarydomaininformation,0.0
dmenrollengine.dll,0.0
?releasetarget@controlblock@details@platform@@aeaaxxz,0.0
_get_osfhandle,0.0
_free_locale,0.0
_fileno,0.0
_errno,0.0
gettextextentpoint32a,0.0
getthreadcontext,0.0
getthreaddesktop,0.0
_chkstk,0.0
getthreadpriority,0.0
getthreadtimes,0.0
_callnewh,0.0
__std_terminate,0.0
__pctype_func,0.0
__iob_func,0.0
gettraceenableflags,0.0
getvolumepathnamesforvolumenamea,0.0
___lc_handle_func,0.0
___lc_codepage_func,0.0
?what@exception@@uebapebdxz,0.0
_itoa_s,0.0
_mbsicmp,0.0
_o___p___argc,0.0
_o__purecall,0.0
_o__wcsnicmp,0.0
getprocessmitigationpolicy,0.0
_o__wcsicmp,0.0
getsavefilenamea,0.0
getsecuritydescriptorcontrol,0.0
getsecuritydescriptordacl,0.0
getsecuritydescriptorowner,0.0
getsecuritydescriptorsacl,0.0
getsidsubauthority,0.0
getsystemdefaultuilanguage,0.0
_o__get_wide_winmain_command_line,0.0
_o__get_initial_wide_environment,0.0
_o__errno,0.0
_o__controlfp_s,0.0
_o__configure_wide_argv,0.0
_o__callnewh,0.0
_o___std_exception_destroy,0.0
_o___p___wargv,0.0
?what@exception@@ubepbdxz,0.0
?recreatefromexception@details@platform@@yajpe$aavexception@2@@z,0.0
dnsapi.dll,0.0
?initializedata@details@platform@@yajh@z,0.0
?allocate@heap@details@platform@@sapeax_k0@z,0.0
?alignedfree@heap@details@platform@@saxpeax@z,0.0
?_xout_of_range@std@@yaxpebd@z,0.0
inet_ntoa,0.0
inet_pton,0.0
?_xlength_error@std@@yaxpebd@z,0.0
initializeacl,0.0
?_xbad_function_call@std@@yaxxz,0.0
?_xbad_alloc@std@@yaxxz,0.0
?__abi_winrtraisewrongthreadexception@@yaxxz,0.0
initializesrwlock,0.0
initiateshutdownw,0.0
initoncebegininitialize,0.0
initoncecomplete,0.0
initonceexecuteonce,0.0
initprocesspriv,0.0
initthread,0.0
?__abi_winrtraiseoutofmemoryexception@@yaxxz,0.0
?__abi_winrtraiseoutofboundsexception@@yaxxz,0.0
?allocateexception@heap@details@platform@@sapeax_k0@z,0.0
?createexception@exception@platform@@sape$aav12@hpe$aavstring@2@@z,0.0
?createvalue@details@platform@@yape$aavobject@2@w4typecode@2@pebx@z,0.0
?get@message@exception@platform@@qe$aaape$aavstring@3@xz,0.0
?getweakreference@details@platform@@yapeau__abi_iunknown@@qe$advobject@2@@z,0.0
?gettypecode@type@platform@@sa?aw4typecode@2@pe$aav12@@z,0.0
?getiidsfn@@yajhpeakpebu__s_guid@@peapeavguid@platform@@@z,0.0
globalrealloc,0.0
?getiboxvtable@details@platform@@yapeaxpeax@z,0.0
?getiboxarrayvtable@details@platform@@yapeaxpeax@z,0.0
?getcmdarguments@details@platform@@yapeapea_wpeah@z,0.0
?getactivationfactorybypcwstr@@yajpeaxaeavguid@platform@@peapeax@z,0.0
?get@fullname@type@platform@@qe$aaape$aavstring@3@xz,0.0
?eventsourceadd@details@platform@@ya?aveventregistrationtoken@foundation@windows@@peapeaxpeaueventlock@12@pe$aavdelegate@2@@z,0.0
?free@heap@details@platform@@saxpeax@z,0.0
?eventsourceuninitialize@details@platform@@yaxpeapeax@z,0.0
?eventsourceremove@details@platform@@yaxpeapeaxpeaueventlock@12@veventregistrationtoken@foundation@windows@@@z,0.0
?eventsourceinitialize@details@platform@@yaxpeapeax@z,0.0
?eventsourcegettargetarrayevent@details@platform@@yapeaxpeaxipebxpea_j@z,0.0
httpaddrequestheadersa,0.0
?eventsourcegettargetarray@details@platform@@yapeaxpeaxpeaueventlock@12@@z,0.0
httpqueryinfoa,0.0
_snprintf,0.0
_strcmpi,0.0
_strnicmp,0.0
_ultoa,0.0
coresumeclassobjects,0.0
fprintf,0.0
fread,0.0
coreleaseserverprocess,0.0
coregisterclassobject,0.0
convertstringsidtosidw,0.0
controltracew,0.0
connectnamedpipe,0.0
freesid,0.0
fwprintf,0.0
comarshalinterthreadinterfaceinstream,0.0
gdiplusstartup,0.0
getace,0.0
getancestor,0.0
cogetobject,0.0
getbitmapbits,0.0
cogetmalloc,0.0
cogetinterfaceandreleasestream,0.0
getclasslongptrw,0.0
cosuspendclassobjects,0.0
findwindowexa,0.0
findvolumeclose,0.0
deactivateactctx,0.0
enabletraceex2,0.0
encryptiondisable,0.0
deletetimerqueuetimer,0.0
enumresourcenamesa,0.0
delayloadfailurehook,0.0
equaldomainsid,0.0
etwtracemessage,0.0
eventproviderenabled,0.0
cryptsetkeyparam,0.0
findfirstvolumea,0.0
eventwrite,0.0
cryptimportpublickeyinfo,0.0
cryptexportkey,0.0
cryptduplicatekey,0.0
createthreadpoolwork,0.0
createthreadpooltimer,0.0
createthreadpool,0.0
createiocompletionport,0.0
getclassnamea,0.0
cogetapartmenttype,0.0
coaddrefserverprocess,0.0
getmenuiteminfoa,0.0
apisetqueryapisetpresence,0.0
animatewindow,0.0
gethostname,0.0
getipaddrtable,0.0
adjustwindowrect,0.0
addace,0.0
abort,0.0
getlogicalprocessorinformation,0.0
_wsetlocale,0.0
bcryptclosealgorithmprovider,0.0
_wcstoui64,0.0
getnameinfo,0.0
_wcslwr,0.0
getobjecta,0.0
getoverlappedresult,0.0
getpeername,0.0
_vscwprintf,0.0
getpriorityclass,0.0
areallaccessesgranted,0.0
bcryptcreatehash,0.0
closewindow,0.0
calloc,0.0
closethreadpoolwork,0.0
closethreadpool,0.0
getconsolewindow,0.0
childwindowfrompoint,0.0
checkremotedebuggerpresent,0.0
chartooema,0.0
certverifycertificatechainpolicy,0.0
certfreecertificatecontext,0.0
getdefaultcommconfiga,0.0
bcryptdestroyhash,0.0
bsearch,0.0
bcryptopenalgorithmprovider,0.0
bcryptgetproperty,0.0
bcryptgeneratesymmetrickey,0.0
bcryptfinishhash,0.0
bcryptencrypt,0.0
getexitcodethread,0.0
bcryptdestroykey,0.0
?__abi_winrtraiseoperationcanceledexception@@yaxxz,0.0
?__abi_winrtraiseobjectdisposedexception@@yaxxz,0.0
?__abi_winrtraisenullreferenceexception@@yaxxz,0.0
ulib.dll,0.0
nsi.dll,0.0
realloc,0.0
normaliz.dll,0.0
newdev.dll,0.0
netutils.dll,0.0
ncrypt.dll,0.0
mswsock.dll,0.0
msvcr120_clr0400.dll,0.0
registerapplicationrestart,0.0
msvcp_win.dll,0.0
duplicatetoken,0.0
registerwaitforsingleobject,0.0
regnotifychangekeyvalue,0.0
regsetkeyvaluew,0.0
msctfmonitor.dll,0.0
releasesemaphore,0.0
mpclient.dll,0.0
releasesrwlockshared,0.0
mfplat.dll,0.0
ntdsapi.dll,0.0
readconsoleoutputattribute,0.0
raisefailfastexception,0.0
regapi.dll,0.0
sysdm.cpl,0.0
sspicli.dll,0.0
srvcli.dll,0.0
spp.dll,0.0
openthread,0.0
slc.dll,0.0
shcore.dll,0.0
samcli.dll,0.0
reagent.dll,0.0
omadmapi.dll,0.0
process32first,0.0
process32next,0.0
propsys.dll,0.0
propvariantclear,0.0
profapi.dll,0.0
querydepthslist,0.0
policymanager.dll,0.0
pdh.dll,0.0
removemenu,0.0
removevectoredexceptionhandler,0.0
mfc42u.dll,0.0
edgeiso.dll,0.0
framedynos.dll,0.0
rtlntstatustodoserror,0.0
firewallapi.dll,0.0
rtlunwindex,0.0
esent.dll,0.0
safearrayaccessdata,0.0
efsutil.dll,0.0
safearraygetlbound,0.0
safearrayunaccessdata,0.0
rtlinitunicodestring,0.0
dxgi.dll,0.0
select,0.0
dwrite.dll,0.0
dwmapi.dll,0.0
duser.dll,0.0
dui70.dll,0.0
dsrole.dll,0.0
dsclient.dll,0.0
rtllengthsid,0.0
rtlinitializecriticalsection,0.0
logoncli.dll,0.0
rogetmatchingrestrictederrorinfo,0.0
reverttoself,0.0
rmendsession,0.0
libcrypto.dll,0.0
rmshutdown,0.0
iumsdk.dll,0.0
imm32.dll,0.0
rofailfastwitherrorcontext,0.0
rogetactivationfactory,0.0
roinitialize,0.0
fveapi.dll,0.0
roregisteractivationfactories,0.0
roreportunhandlederror,0.0
rorevokeactivationfactories,0.0
rouninitialize,0.0
rpcbindingfree,0.0
imagehlp.dll,0.0
ifsutil.dll,0.0
rtlcomparememory,0.0
uiautomationcore.dll,0.0
unattend.dll,0.0
interlockedpushentryslist,0.0
urlmon.dll,0.0
??2@yapaxi@z,0.0
??1type_info@@ueaa@xz,0.0
??1exception@@ueaa@xz,0.0
loadacceleratorsa,0.0
??0outofmemoryexception@platform@@qe$aaa@xz,0.0
??0object@platform@@qe$aaa@xz,0.0
??0nullreferenceexception@platform@@qe$aaa@xz,0.0
??0notimplementedexception@platform@@qe$aaa@xz,0.0
??0invalidargumentexception@platform@@qe$aaa@xz,0.0
??0failureexception@platform@@qe$aaa@xz,0.0
??0exception@@qeaa@xz,0.0
??0exception@@qeaa@aebqebdh@z,0.0
??0exception@@qeaa@aebqebd@z,0.0
??0exception@@qae@xz,0.0
??0exception@@qae@abqbdh@z,0.0
lookupaccountnamew,0.0
??0exception@@qae@abqbd@z,0.0
lsaaddaccountrights,0.0
lsaclose,0.0
iswspace,0.0
iswow64process,0.0
??2@yapeax_k@z,0.0
?__abi_winrtraiseaccessdeniedexception@@yaxxz,0.0
internetclosehandle,0.0
?__abi_winrtraisenotimplementedexception@@yaxxz,0.0
internetcrackurla,0.0
?__abi_winrtraiseinvalidcastexception@@yaxxz,0.0
?__abi_winrtraisefailureexception@@yaxxz,0.0
?__abi_winrtraisedisconnectedexception@@yaxxz,0.0
?__abi_winrtraiseclassnotregisteredexception@@yaxxz,0.0
?__abi_winrtraisechangedstateexception@@yaxxz,0.0
?__abi_objecttostring@__abi_details@@yape$aavstring@platform@@pe$aavobject@3@_n@z,0.0
??_v@yaxpeax@z,0.0
?__abi_make_type_id@@yape$aavtype@platform@@aebu__abi_type_descriptor@@@z,0.0
?__abi_failfast@@yaxxz,0.0
?__abi_cast_string_to_object@__abi_details@@yape$aavobject@platform@@pe$aavstring@3@@z,0.0
isvalidsecuritydescriptor,0.0
isvalidsid,0.0
iswalpha,0.0
iswdigit,0.0
??btype@platform@@sa?avtypename@interop@xaml@ui@windows@@pe$aav01@@z,0.0
lsaconnectuntrusted,0.0
lsacreatetrusteddomainex,0.0
lsafreememory,0.0
ntqueryinformationtoken,0.0
ntfscontrolfile,0.0
ntmapviewofsection,0.0
ntohl,0.0
wbemcomn.dll,0.0
ntopenkey,0.0
vssapi.dll,0.0
ntopensection,0.0
utildll.dll,0.0
ntquerysysteminformation,0.0
webengine4.dll,0.0
ntqueryvaluekey,0.0
